,Name,MarketCap,Sector,industry,ExDivDate,StockPrice,DivYield,DivShare,Volatility,Expiry,OptionPrice,Open Int,Strike,Vol,NumDivs,DivIncome,GLExercise,TotalIncome,Return,AnnRet
LVS,Las Vegas Sands Corp.,43404007964.52,Consumer Services,Hotels/Resorts,12-18-2012,52.71,3.75,16.471875,24.710199057,02-16-13,2,"7,438",52.5,"1,305",0,0,-0.21,1.79,0.0339594005,0.4075128059
LVS,Las Vegas Sands Corp.,43404007964.52,Consumer Services,Hotels/Resorts,12-18-2012,52.71,3.75,16.471875,24.710199057,02-16-13,0.96,"28,275",55,"1,660",0,0,2.29,0.96,0.0182128628,0.218554354
LVS,Las Vegas Sands Corp.,43404007964.52,Consumer Services,Hotels/Resorts,12-18-2012,52.71,3.75,16.471875,24.710199057,02-16-13,0.43,"1,901",57.5,499,0,0,4.79,0.43,0.0081578448,0.0978941377
LVS,Las Vegas Sands Corp.,43404007964.52,Consumer Services,Hotels/Resorts,12-18-2012,52.71,3.75,16.471875,24.710199057,02-16-13,0.2,"1,973",60,162,0,0,7.29,0.2,0.0037943464,0.0455321571
LVS,Las Vegas Sands Corp.,43404007964.52,Consumer Services,Hotels/Resorts,12-18-2012,52.71,3.75,16.471875,24.710199057,02-16-13,3.57,"24,309",50,115,0,0,-2.71,0.86,0.0163156896,0.1957882755
LVS,Las Vegas Sands Corp.,43404007964.52,Consumer Services,Hotels/Resorts,12-18-2012,52.71,3.75,16.471875,24.710199057,02-16-13,2,"7,438",52.5,"1,305",0,0,-0.21,1.79,0.0339594005,0.4075128059
LVS,Las Vegas Sands Corp.,43404007964.52,Consumer Services,Hotels/Resorts,12-18-2012,52.71,3.75,16.471875,24.710199057,02-16-13,0.96,"28,275",55,"1,660",0,0,2.29,0.96,0.0182128628,0.218554354
LVS,Las Vegas Sands Corp.,43404007964.52,Consumer Services,Hotels/Resorts,12-18-2012,52.71,3.75,16.471875,24.710199057,02-16-13,0.43,"1,901",57.5,499,0,0,4.79,0.43,0.0081578448,0.0978941377
LVS,Las Vegas Sands Corp.,43404007964.52,Consumer Services,Hotels/Resorts,12-18-2012,52.71,3.75,16.471875,24.710199057,02-16-13,0.2,"1,973",60,162,0,0,7.29,0.2,0.0037943464,0.0455321571
LVS,Las Vegas Sands Corp.,43404007964.52,Consumer Services,Hotels/Resorts,12-18-2012,52.71,3.75,16.471875,24.710199057,03-16-13,2.75,"33,990",52.25,369,1,16.471875,-0.46,18.761875,0.3559452666,2.1356715993
LVS,Las Vegas Sands Corp.,43404007964.52,Consumer Services,Hotels/Resorts,12-18-2012,52.71,3.75,16.471875,24.710199057,03-16-13,0.77,"3,166",52.5,12,1,16.471875,-0.21,17.031875,0.32312417,1.9387450199
LVS,Las Vegas Sands Corp.,43404007964.52,Consumer Services,Hotels/Resorts,12-18-2012,52.71,3.75,16.471875,24.710199057,03-16-13,1.55,"3,176",55,"1,455",1,16.471875,2.29,18.021875,0.3419061848,2.0514371087
LVS,Las Vegas Sands Corp.,43404007964.52,Consumer Services,Hotels/Resorts,12-18-2012,52.71,3.75,16.471875,24.710199057,03-16-13,0.89,"2,702",57.25,345,1,16.471875,4.54,17.361875,0.3293848416,1.9763090495
LVS,Las Vegas Sands Corp.,43404007964.52,Consumer Services,Hotels/Resorts,12-18-2012,52.71,3.75,16.471875,24.710199057,03-16-13,0.44,"1,605",60,152,1,16.471875,7.29,16.911875,0.3208475621,1.9250853728
LVS,Las Vegas Sands Corp.,43404007964.52,Consumer Services,Hotels/Resorts,12-18-2012,52.71,3.75,16.471875,24.710199057,04-20-13,4.65,96,50,55,1,16.471875,-2.71,18.411875,0.3493051603,1.3972206412
LVS,Las Vegas Sands Corp.,43404007964.52,Consumer Services,Hotels/Resorts,12-18-2012,52.71,3.75,16.471875,24.710199057,04-20-13,3.15,478,52.5,427,1,16.471875,-0.21,19.411875,0.3682768924,1.4731075697
LVS,Las Vegas Sands Corp.,43404007964.52,Consumer Services,Hotels/Resorts,12-18-2012,52.71,3.75,16.471875,24.710199057,04-20-13,2.06,368,55,"1,676",1,16.471875,2.29,18.531875,0.3515817682,1.4063270727
LVS,Las Vegas Sands Corp.,43404007964.52,Consumer Services,Hotels/Resorts,12-18-2012,52.71,3.75,16.471875,24.710199057,04-20-13,1.25,141,57.5,44,1,16.471875,4.79,17.721875,0.3362146651,1.3448586606
LVS,Las Vegas Sands Corp.,43404007964.52,Consumer Services,Hotels/Resorts,12-18-2012,52.71,3.75,16.471875,24.710199057,04-20-13,0.72,121,60,86,1,16.471875,7.29,17.191875,0.3261596471,1.3046385885
LVS,Las Vegas Sands Corp.,43404007964.52,Consumer Services,Hotels/Resorts,12-18-2012,52.71,3.75,16.471875,24.710199057,06-22-13,4.2,"2,089",52.25,13,2,32.94375,-0.46,36.68375,0.6959542781,1.6702902675
LVS,Las Vegas Sands Corp.,43404007964.52,Consumer Services,Hotels/Resorts,12-18-2012,52.71,3.75,16.471875,24.710199057,06-22-13,1.61,548,52.5,2,2,32.94375,-0.21,34.34375,0.651560425,1.5637450199
LVS,Las Vegas Sands Corp.,43404007964.52,Consumer Services,Hotels/Resorts,12-18-2012,52.71,3.75,16.471875,24.710199057,06-22-13,3,"4,427",55,24,2,32.94375,2.29,35.94375,0.6819151964,1.6365964713
LVS,Las Vegas Sands Corp.,43404007964.52,Consumer Services,Hotels/Resorts,12-18-2012,52.71,3.75,16.471875,24.710199057,06-22-13,2.13,"3,092",57.25,4,2,32.94375,4.54,35.07375,0.6654097894,1.5969834946
LVS,Las Vegas Sands Corp.,43404007964.52,Consumer Services,Hotels/Resorts,12-18-2012,52.71,3.75,16.471875,24.710199057,06-22-13,1.48,"1,635",60,206,2,32.94375,7.29,34.42375,0.6530781635,1.5673875925
LXK,"Lexmark International, Inc.",1817940399.4,Technology,Computer Manufacturing,11-28-2012,28.15,1.15,2.6977083333,63.3461804634,02-16-13,1.6,348,27,10,1,2.6977083333,-1.15,3.1477083333,0.1118191237,1.3418294849
LXK,"Lexmark International, Inc.",1817940399.4,Technology,Computer Manufacturing,11-28-2012,28.15,1.15,2.6977083333,63.3461804634,02-16-13,1.4,484,28,27,1,2.6977083333,-0.15,3.9477083333,0.1402383067,1.6828596803
LXK,"Lexmark International, Inc.",1817940399.4,Technology,Computer Manufacturing,11-28-2012,28.15,1.15,2.6977083333,63.3461804634,02-16-13,1,366,29,14,1,2.6977083333,0.85,3.6977083333,0.131357312,1.5762877442
LXK,"Lexmark International, Inc.",1817940399.4,Technology,Computer Manufacturing,11-28-2012,28.15,1.15,2.6977083333,63.3461804634,02-16-13,0.7,521,30,15,1,2.6977083333,1.85,3.3977083333,0.1207001184,1.448401421
LXK,"Lexmark International, Inc.",1817940399.4,Technology,Computer Manufacturing,11-28-2012,28.15,1.15,2.6977083333,63.3461804634,02-16-13,0.45,91,31,15,1,2.6977083333,2.85,3.1477083333,0.1118191237,1.3418294849
LXK,"Lexmark International, Inc.",1817940399.4,Technology,Computer Manufacturing,11-28-2012,28.15,1.15,2.6977083333,63.3461804634,02-16-13,1.6,348,27,10,1,2.6977083333,-1.15,3.1477083333,0.1118191237,1.3418294849
LXK,"Lexmark International, Inc.",1817940399.4,Technology,Computer Manufacturing,11-28-2012,28.15,1.15,2.6977083333,63.3461804634,02-16-13,1.4,484,28,27,1,2.6977083333,-0.15,3.9477083333,0.1402383067,1.6828596803
LXK,"Lexmark International, Inc.",1817940399.4,Technology,Computer Manufacturing,11-28-2012,28.15,1.15,2.6977083333,63.3461804634,02-16-13,1,366,29,14,1,2.6977083333,0.85,3.6977083333,0.131357312,1.5762877442
LXK,"Lexmark International, Inc.",1817940399.4,Technology,Computer Manufacturing,11-28-2012,28.15,1.15,2.6977083333,63.3461804634,02-16-13,0.7,521,30,15,1,2.6977083333,1.85,3.3977083333,0.1207001184,1.448401421
LXK,"Lexmark International, Inc.",1817940399.4,Technology,Computer Manufacturing,11-28-2012,28.15,1.15,2.6977083333,63.3461804634,02-16-13,0.45,91,31,15,1,2.6977083333,2.85,3.1477083333,0.1118191237,1.3418294849
LXK,"Lexmark International, Inc.",1817940399.4,Technology,Computer Manufacturing,11-28-2012,28.15,1.15,2.6977083333,63.3461804634,03-16-13,2.35,18,27,18,1,2.6977083333,-1.15,3.8977083333,0.1384621078,0.8307726465
LXK,"Lexmark International, Inc.",1817940399.4,Technology,Computer Manufacturing,11-28-2012,28.15,1.15,2.6977083333,63.3461804634,03-16-13,1.7,6,28,1,1,2.6977083333,-0.15,4.2477083333,0.1508955003,0.9053730018
LXK,"Lexmark International, Inc.",1817940399.4,Technology,Computer Manufacturing,11-28-2012,28.15,1.15,2.6977083333,63.3461804634,03-16-13,1.39,6,29,4,1,2.6977083333,0.85,4.0877083333,0.1452116637,0.8712699822
LXK,"Lexmark International, Inc.",1817940399.4,Technology,Computer Manufacturing,11-28-2012,28.15,1.15,2.6977083333,63.3461804634,03-16-13,0.3,32,33,32,1,2.6977083333,4.85,2.9977083333,0.1064905269,0.6389431616
LXK,"Lexmark International, Inc.",1817940399.4,Technology,Computer Manufacturing,11-28-2012,28.15,1.15,2.6977083333,63.3461804634,04-20-13,2.63,211,27,150,1,2.6977083333,-1.15,4.1777083333,0.1484088218,0.5936352872
LXK,"Lexmark International, Inc.",1817940399.4,Technology,Computer Manufacturing,11-28-2012,28.15,1.15,2.6977083333,63.3461804634,04-20-13,1.94,712,28,208,1,2.6977083333,-0.15,4.4877083333,0.1594212552,0.6376850207
